"source_country_iso3c","exporter_iso3c","consumer_iso3c","total_weight"
"FJI","FJI","NRU",18.7550219554355
"FJI","FJI","NZL",4895.94079572228
"FJI","FJI","PAN",2.14161409324862
"FJI","FJI","PHL",10.662532347388
"FJI","FJI","PNG",5.58976327584197
"FJI","FJI","POL",0.605838123986828
"FJI","FJI","PRK",33.4399742343168
"FJI","FJI","PRT",207.525229653537
"FJI","FJI","RUS",354.322601696239
"FJI","FJI","SAU",42.3555036356859
"FJI","FJI","SGP",1155.85368074956
"FJI","FJI","SLB",5.91963451472944
"FJI","FJI","SLE",15.3085958040451
"FJI","FJI","SUR",4.80150495091736
"FJI","FJI","THA",3359.01942748288
"FJI","FJI","TLS",23.1448378601878
"FJI","FJI","TON",346.540765979373
"FJI","FJI","TTO",594.735119159509
"FJI","FJI","TUV",75.095418342759
"FJI","FJI","TWN",23222.8584044505
"FJI","FJI","UKR",8.39294829003347
"FJI","FJI","URY",1.19036394436546
"FJI","FJI","USA",92590.8338745958
"FJI","FJI","VEN",19.7141255214259
"FJI","FJI","VNM",6378.11681573121
"FJI","FJI","VUT",186.256180506366
"FJI","FJI","WSM",542.673180412229
"FJI","FJI","ZAF",902.85818473931
"FJI","FRA","AUT",0.872435573337767
"FJI","FRA","BEL",45.6934912516236
"FJI","FRA","CAF",1.45362660476094
"FJI","FRA","CHN",0.375164823187245
"FJI","FRA","CIV",40.5732592611158
"FJI","FRA","DEU",17.1343353766577
"FJI","FRA","DNK",0.798717162104255
"FJI","FRA","DZA",0.335204299569445
"FJI","FRA","EGY",0.74661719358969
"FJI","FRA","ESP",55.6168173915287
"FJI","FRA","EST",0.972618883097995
"FJI","FRA","FIN",0.511351797382199
"FJI","FRA","GBR",13.5924080561558
"FJI","FRA","GHA",1.75778498163837
"FJI","FRA","GRC",0.337325434764411
"FJI","FRA","ITA",76.4446950524655
"FJI","FRA","KEN",5.28949112594327
"FJI","FRA","KOR",0.101527045335447
"FJI","FRA","LKA",0.659297371181876
"FJI","FRA","MDA",0.16912548559812
"FJI","FRA","MDG",4.3517216603271
"FJI","FRA","MUS",3.78521155212996
"FJI","FRA","NAM",51.3344844363833
"FJI","FRA","NLD",1.84306620960889
"FJI","FRA","NZL",0.0714478501240706
"FJI","FRA","POL",3.54040395846858
"FJI","FRA","PRT",0.861350771988736
"FJI","FRA","SAU",0.106141754447504
"FJI","FRA","SEN",22.4074293277974
"FJI","FRA","SYC",67.0194013976162
"FJI","FRA","THA",0.0895452300680515
"FJI","FRA","TUN",8.23006024892435
"FJI","FRA","TUR",0.616154982448608
"FJI","FRA","TWN",0.278986734200634
"FJI","FRA","USA",6.03922632087345
"FJI","FRA","VNM",0.822485444153838
"FJI","GBR","AUT",0.146784267642849
"FJI","GBR","BEL",0.367363570019082
"FJI","GBR","BEN",0.701591063391766
"FJI","GBR","CHE",0.104917828007048
"FJI","GBR","CHN",0.623171661058235
"FJI","GBR","CYP",0.167426380791029
"FJI","GBR","DEU",1.47000460453927
"FJI","GBR","DNK",1.90725957999782
"FJI","GBR","DZA",1.67946301339355
"FJI","GBR","ESP",15.8410812545182
"FJI","GBR","FRA",9.68164403008651
"FJI","GBR","GRC",0.105252203969293
"FJI","GBR","HRV",0.125454973601868
"FJI","GBR","IRL",65.8669787327282
"FJI","GBR","ITA",1.09051323151048
"FJI","GBR","JPN",0.451226047755594
"FJI","GBR","KOR",2.95908822798551
"FJI","GBR","LVA",0.248402308533277
"FJI","GBR","MLT",0.156320359132521
"FJI","GBR","NAM",0.0314973819896443
"FJI","GBR","NGA",58.1885251043705
"FJI","GBR","NLD",1.05369910536017
"FJI","GBR","NOR",0.145350806700407
"FJI","GBR","PHL",0.139874147749866
"FJI","GBR","POL",6.38740110423591
"FJI","GBR","RUS",2.97766353446065
"FJI","GBR","SGP",3.2753687404667
"FJI","GBR","TZA",1.77917325000285
"FJI","GBR","USA",0.282406823003405
"FJI","GBR","VNM",0.467081929250721
"FJI","GBR","ZAF",0.255841927057232
"FJI","GHA","ARE",10.0567122128588
"FJI","GHA","CHN",0.497221379460687
"FJI","GHA","CIV",3.68661377675689
"FJI","GHA","DEU",0.564752526195051
"FJI","GHA","ESP",13.8189654595035
"FJI","GHA","FRA",62.6909764595633
"FJI","GHA","GBR",18.2082864565601
"FJI","GHA","IRN",15.1989626251101
"FJI","GHA","ITA",0.838578996737653
"FJI","GHA","JPN",1.83657170277801
"FJI","GHA","KOR",3.03082243931915
"FJI","GHA","LKA",1.4689443756332
"FJI","GHA","MDG",0.827808188022114
"FJI","GHA","NLD",1.03414588889534
"FJI","GHA","PER",8.22402601285807
"FJI","GHA","PRT",8.49787408394616
"FJI","GHA","SEN",8.18996750480658
"FJI","GHA","SGP",0.19440198502199
"FJI","GHA","SYC",0.619276591604431
"FJI","GHA","THA",0.958908783823342
"FJI","GHA","TUN",8.65168506351727
"FJI","GHA","TUR",16.31884630692
"FJI","GHA","TWN",0.0483911193457121
"FJI","GHA","VNM",0.155842663271043
"FJI","GIN","GHA",0.404309900125708
"FJI","GIN","KOR",1.22217239272971
"FJI","GIN","PRK",1.37387001621969
"FJI","GIN","VNM",0.0509889485865172
"FJI","GRD","TTO",1.42421071183157
"FJI","GTM","CHL",0.101367785670605
"FJI","GTM","ESP",66.832681737992
"FJI","HND","CAN",1.38053193194206
"FJI","HND","USA",53.7653748330977
"FJI","IDN","AUS",5.27845566623176
"FJI","IDN","CAN",0.604467391356233
"FJI","IDN","CHN",13.323964488085
"FJI","IDN","DEU",10.398674619591
"FJI","IDN","DZA",0.323142108350434
"FJI","IDN","ECU",1.02645822713179
"FJI","IDN","EGY",28.4925131926571
"FJI","IDN","ESP",3.02543792095965
"FJI","IDN","FRA",0.169964648863071
"FJI","IDN","GBR",11.1594234129607
"FJI","IDN","GRC",1.12052700902645
"FJI","IDN","IRN",1.79025305404762
"FJI","IDN","ITA",29.7134811616788
"FJI","IDN","JPN",211.159657195434
"FJI","IDN","KOR",30.1604997010368
"FJI","IDN","LBY",1.17006258775157
"FJI","IDN","LKA",0.314461849951817
"FJI","IDN","MEX",0.847057674118227
"FJI","IDN","MUS",0.522163063331529
"FJI","IDN","MYS",25.5636825441096
"FJI","IDN","NAM",0.0401015250742147
"FJI","IDN","NLD",1.96636309186847
"FJI","IDN","PHL",2.16193591507596
"FJI","IDN","PNG",0.524679161285214
"FJI","IDN","PRT",7.40531447278349
"FJI","IDN","SAU",25.4917715700452
"FJI","IDN","SGP",6.727933003301
"FJI","IDN","THA",29.3899337942563
"FJI","IDN","TUN",0.814588385897407
"FJI","IDN","TWN",6.298962840022
"FJI","IDN","USA",119.927398554588
"FJI","IDN","VNM",10.4447225589843
"FJI","IDN","YEM",1.21061167128153
"FJI","IRL","DEU",0.364435857302611
"FJI","IRL","ESP",0.779078273896759
"FJI","IRL","FRA",1.15835771110816
"FJI","IRL","GBR",0.299331935792228
"FJI","IRL","JPN",0.295138020677562
"FJI","IRL","NGA",12.6917421943873
"FJI","IRN","AFG",8.27688600395318
"FJI","IRN","ARE",4.62308068905974
"FJI","IRN","IRQ",18.6642500047203
"FJI","IRN","KWT",0.402985509139723
"FJI","IRN","LBN",0.277142882642558
"FJI","IRN","LKA",9.58957610517146
"FJI","IRN","SYR",12.1271483895259
"FJI","IRN","VNM",3.96064417524336
"FJI","ISR","ARG",0.257322062531511
"FJI","ISR","CZE",0.144183766767055
"FJI","ISR","PSE",14.1152460346761
"FJI","ISR","USA",4.48068220331861
"FJI","ITA","ALB",0.320334829925097
"FJI","ITA","ARE",0.614188099882442
"FJI","ITA","AUT",5.96395135400294
"FJI","ITA","BEL",3.51548618669526
"FJI","ITA","BGR",1.81741990042576
"FJI","ITA","BIH",0.217787873875031
"FJI","ITA","CAN",3.63508829939459
"FJI","ITA","CHE",2.805674236891
"FJI","ITA","CYP",0.157158424285904
"FJI","ITA","CZE",5.30830406793651
"FJI","ITA","DEU",9.55275778850987
"FJI","ITA","DNK",0.138883815888411
"FJI","ITA","ESP",1.01413057552924
"FJI","ITA","FRA",6.53039043736397
"FJI","ITA","GHA",0.12622160981813
"FJI","ITA","GRC",20.4663090975935
"FJI","ITA","HRV",2.40417926593377
"FJI","ITA","HUN",2.40196040801854
"FJI","ITA","ISR",1.43826458133415
"FJI","ITA","JPN",5.46692686865715
"FJI","ITA","KOR",1.82044691456925
"FJI","ITA","LBY",0.850212392624164
"FJI","ITA","MLT",1.98394405214777
"FJI","ITA","MUS",0.429824384998824
"FJI","ITA","NLD",0.468872667610036
"FJI","ITA","POL",1.08448679551532
"FJI","ITA","ROU",2.17182721589424
"FJI","ITA","SAU",5.84541641030303
"FJI","ITA","SEN",0.114356382857855
"FJI","ITA","SRB",0.482483409403743
"FJI","ITA","SVN",7.41850649872966
"FJI","ITA","THA",0.0581153257951415
"FJI","ITA","TUN",0.543870026164457
"FJI","ITA","TUR",0.286967426997811
"FJI","ITA","USA",0.288550706253588
"FJI","JPN","ARE",1.69767685116752
"FJI","JPN","BGD",4.18507527672388
"FJI","JPN","BRN",0.0907831944721489
"FJI","JPN","CAN",7.27199367347412
"FJI","JPN","CHL",2.93280327707518
"FJI","JPN","CHN",471.471453261613
"FJI","JPN","ECU",0.00649703901068972
"FJI","JPN","EGY",40.2392552516686
"FJI","JPN","FJI",9.65822825962315
"FJI","JPN","GHA",44.5433682463262
"FJI","JPN","IDN",65.0258269811598
"FJI","JPN","ISR",3.86733553646572
"FJI","JPN","ITA",1.26365054682214
"FJI","JPN","KOR",109.190372056909
"FJI","JPN","LKA",36.8860479458516
"FJI","JPN","MOZ",12.3066539816018
"FJI","JPN","MYS",61.8496114070242
"FJI","JPN","NZL",4.29109724750081
"FJI","JPN","PER",1.3351248477746
"FJI","JPN","PHL",38.9775266065677
"FJI","JPN","PNG",15.7935651350872
"FJI","JPN","PSE",3.41994772005831
"FJI","JPN","RUS",8.84814551251079
"FJI","JPN","SAU",23.5647311237294
"FJI","JPN","SGP",12.8738868882515
"FJI","JPN","THA",279.811260006501
"FJI","JPN","TTO",0.491645376119917
"FJI","JPN","TWN",4.28094946523425
"FJI","JPN","URY",1.07326658523986
"FJI","JPN","USA",800.407457633335
"FJI","JPN","VNM",268.761968377198
"FJI","JPN","YEM",20.3685147184548
"FJI","JPN","ZAF",3.11303586953391
"FJI","KEN","COD",0.756781752950857
"FJI","KEN","ESP",1.76715797201424
"FJI","KEN","ISR",4.34208925667717
"FJI","KEN","ITA",9.897684209579
"FJI","KEN","MUS",0.0918075877400851
"FJI","KEN","PRT",1.55487219893276
"FJI","KEN","UGA",0.265566562866812
"FJI","KIR","AUS",1.28942295307431
"FJI","KIR","CHN",0.14217993611988
"FJI","KIR","FJI",4.53525864954343
"FJI","KIR","JPN",13.9364013037824
"FJI","KIR","THA",0.227916065103988
"FJI","KIR","USA",5.00357816103928
"FJI","KOR","AUS",2.78721131517511
"FJI","KOR","BRA",4.692301640834
"FJI","KOR","CAN",9.50412671060601
"FJI","KOR","CHN",38.7975201028242
"FJI","KOR","CIV",1.94676650577968
"FJI","KOR","DEU",8.11631611559432
"FJI","KOR","ECU",1.11476754615286
"FJI","KOR","EGY",3.96947101806812
"FJI","KOR","ESP",38.4217987501493
"FJI","KOR","FJI",1.4128106046262
"FJI","KOR","FRA",3.43628849130959
"FJI","KOR","GHA",0.541037707060012
"FJI","KOR","GIN",1.09914249580633
"FJI","KOR","IDN",8.81113549634581
"FJI","KOR","IRN",5.26667893394388
"FJI","KOR","ITA",49.9835629258804
"FJI","KOR","JPN",455.241462460765
"FJI","KOR","KEN",0.14901221450679
"FJI","KOR","LBN",2.56816583173425
"FJI","KOR","LBR",11.9353998757907
"FJI","KOR","LKA",7.63070084052751
"FJI","KOR","MEX",0.0864902605621759
"FJI","KOR","MNG",3.02026446833175
"FJI","KOR","MOZ",8.65091514803048
"FJI","KOR","MRT",1.83872205893711
"FJI","KOR","MUS",2.66164224144885
"FJI","KOR","MYS",0.263119945544177
"FJI","KOR","NAM",0.0779851013682081
"FJI","KOR","NZL",1.78929313566693
"FJI","KOR","PHL",9.53482923904944
"FJI","KOR","PRT",0.373248706923893
"FJI","KOR","SAU",3.94290556214276
"FJI","KOR","SEN",13.2640167909435
"FJI","KOR","SGP",1.07959533533398
"FJI","KOR","SLV",0.972678743549483
"FJI","KOR","SYC",7.5315965816443
"FJI","KOR","THA",18.2903337352487
"FJI","KOR","TTO",13.0029158211684
"FJI","KOR","TUN",0.904999002906709
"FJI","KOR","TWN",0.32752897426495
"FJI","KOR","TZA",12.4313570279885
"FJI","KOR","UKR",0.191508964493633
"FJI","KOR","URY",1.31947802840766
"FJI","KOR","USA",61.4113611433658
"FJI","KOR","VNM",24.1848826786283
"FJI","KOR","ZAF",0.031847266210757
"FJI","KWT","BHR",2.11580941467237
"FJI","LAO","THA",0.0205104699243072
"FJI","LKA","ARE",109.183133427891
"FJI","LKA","AUS",1.10720000635294
"FJI","LKA","BEL",17.2909132494089
"FJI","LKA","BHR",0.12319004986388
"FJI","LKA","CAN",41.6227571649821
"FJI","LKA","CHE",88.6318431007301
"FJI","LKA","CHN",5.41510487829311
"FJI","LKA","CZE",4.16789893734271
"FJI","LKA","DEU",86.3495969950606
"FJI","LKA","DNK",3.15732907869216
"FJI","LKA","EGY",0.66844145923767
"FJI","LKA","ESP",2.4229861597449
"FJI","LKA","FRA",104.125599868091
"FJI","LKA","GBR",209.457816052802
"FJI","LKA","ISR",7.71295122493628
"FJI","LKA","ITA",222.734840463078
"FJI","LKA","JOR",4.84675160008698
"FJI","LKA","JPN",31.7361401791792
"FJI","LKA","KWT",18.3365970957084
"FJI","LKA","MDV",1.21111663840646
"FJI","LKA","NLD",139.486040620787
"FJI","LKA","NOR",0.349874073272496
"FJI","LKA","OMN",1.72515845703826
"FJI","LKA","POL",2.64079830619795
"FJI","LKA","PRT",1.10525468833074
"FJI","LKA","RUS",14.0564882868103
"FJI","LKA","SAU",131.244146989793
"FJI","LKA","SGP",4.4949890263367
"FJI","LKA","THA",0.466805080801499
"FJI","LKA","TWN",230.564351760174
"FJI","LKA","UKR",0.626980535080159
"FJI","LKA","USA",249.80982913699
"FJI","LKA","VNM",10.5686795130035
"FJI","LTU","DEU",1.01649714961086
"FJI","LTU","LVA",1.55990657632744
"FJI","MAR","AGO",0.844816535924457
"FJI","MAR","BFA",0.225736592185386
"FJI","MAR","CAF",0.337000105055285
"FJI","MAR","CIV",0.311354889645768
"FJI","MAR","CMR",4.20053986208109
"FJI","MAR","DZA",0.131165382414681
"FJI","MAR","EGY",0.124316717120398
"FJI","MAR","FRA",1.16021658762157
"FJI","MAR","GBR",0.889742414208007
"FJI","MAR","GHA",0.5187097088965
"FJI","MAR","GIN",0.59721888435239
"FJI","MAR","ITA",2.43625590003274
"FJI","MAR","JPN",0.423261967922783
"FJI","MAR","MLT",0.0995022426145078
"FJI","MAR","MUS",0.383411792379388
"FJI","MAR","NLD",0.094476175175637
"FJI","MAR","POL",0.170960619905158
"FJI","MAR","SAU",0.12861046750454
"FJI","MAR","SDN",2.81830292737992
"FJI","MAR","SEN",0.0623057052689743
"FJI","MAR","SRB",0.800053104275524
"FJI","MAR","TUR",0.15407544925576
"FJI","MDG","FRA",0.887914251423797
"FJI","MDV","DEU",0.862835755782909
"FJI","MDV","FRA",0.109425994270917
"FJI","MDV","GBR",1.41684595545453
"FJI","MDV","IRL",1.17699926325009
"FJI","MDV","LKA",2.40192524807052
"FJI","MEX","BLZ",0.566526377826591
"FJI","MEX","CAN",2.34113328940142
"FJI","MEX","CHL",0.573477660335362
"FJI","MEX","CHN",7.06101282512704
"FJI","MEX","CRI",105.31226139981
"FJI","MEX","ECU",0.0661759307334652
"FJI","MEX","ESP",51.8926756771515
"FJI","MEX","FRA",1.14171569251953
"FJI","MEX","GTM",0.591509776924493
"FJI","MEX","ITA",0.120053569988153
"FJI","MEX","JPN",8.09508654238017
"FJI","MEX","LKA",0.18880946032968
"FJI","MEX","MYS",0.425018557042172
"FJI","MEX","NIC",5.50091125710694
"FJI","MEX","PAN",1.44088778152074
"FJI","MEX","POL",0.138187550218852
"FJI","MEX","SLV",0.505605223598725
"FJI","MEX","TWN",0.230846869564013
"FJI","MEX","USA",246.221721801304
"FJI","MEX","VEN",64.2679648625412
"FJI","MEX","VNM",0.284904022466483
"FJI","MHL","THA",0.103723868175496
"FJI","MLT","JPN",1.19903926978752
"FJI","MOZ","ESP",0.560975927630861
"FJI","MOZ","MUS",1.24903801696854
"FJI","MOZ","PRT",0.457211835250332
"FJI","MRT","CIV",0.459083193724628
"FJI","MRT","CMR",2.98379599121538
"FJI","MRT","GHA",0.195681333474514
"FJI","MUS","AUS",0.0443260651812272
"FJI","MUS","AUT",2.24774364505892
"FJI","MUS","BEL",31.1783147797259
"FJI","MUS","CAN",6.01133696259946
"FJI","MUS","CHN",1.62158264134199
"FJI","MUS","CZE",0.455690280684061
"FJI","MUS","DEU",4.06602006294172
"FJI","MUS","DNK",4.12061119596948
"FJI","MUS","DZA",0.382154288804295
"FJI","MUS","ESP",127.971570195601
"FJI","MUS","FIN",21.0952950370009
"FJI","MUS","FRA",111.323908522023
"FJI","MUS","GBR",236.63527661429
"FJI","MUS","IDN",2.21647721298394
"FJI","MUS","IRL",1.12110505503262
"FJI","MUS","ITA",96.0613225379551
"FJI","MUS","JPN",213.595840065653
"FJI","MUS","KOR",10.7819545821545
"FJI","MUS","LKA",3.54458010402836
"FJI","MUS","MDG",0.113842537927371
"FJI","MUS","MLT",1.01424949024021
"FJI","MUS","MYS",17.5889475155758
"FJI","MUS","NAM",0.0355893284390899
"FJI","MUS","NLD",43.3914724275973
"FJI","MUS","NZL",0.908407448658194
"FJI","MUS","PHL",0.358793460076962
"FJI","MUS","POL",1.78653503668222
"FJI","MUS","PRT",10.2665002432465
"FJI","MUS","SGP",2.23800366228315
"FJI","MUS","SWE",14.4996614241699
"FJI","MUS","SYC",0.930355577484952
"FJI","MUS","THA",5.09924568301066
"FJI","MUS","TWN",6.08195824094184
"FJI","MUS","URY",0.261225296372647
"FJI","MUS","USA",59.3966284651117
"FJI","MUS","VNM",1.51021648743125
"FJI","MUS","ZAF",7.22903569050179
"FJI","MYS","BRN",1.4672949115562
"FJI","MYS","CHN",4.11330456822934
"FJI","MYS","EGY",0.376344937746431
"FJI","MYS","FJI",0.0432496932774329
"FJI","MYS","IDN",3.52990638734701
"FJI","MYS","ITA",1.1287872536472
"FJI","MYS","JPN",2.88383213989802
"FJI","MYS","LKA",0.0581972330048838
"FJI","MYS","MUS",1.16550440348527
"FJI","MYS","NLD",0.168917940373985
"FJI","MYS","PHL",0.534458192859563
"FJI","MYS","SAU",3.5616814592846
"FJI","MYS","SGP",1.22926151394749
"FJI","MYS","THA",0.864303720522762
"FJI","MYS","TWN",0.779060874343171
"FJI","MYS","USA",0.692063503634513
"FJI","MYS","VNM",5.76202985916927
"FJI","NAM","AGO",0.471092131470996
"FJI","NAM","CAF",0.407957364740778
"FJI","NAM","CHN",0.279537470127322
"FJI","NAM","COD",1.52718527662594
"FJI","NAM","ZAF",13.9915691431202
"FJI","NIC","CRI",0.872813966977526
"FJI","NIC","MEX",0.731054806603116
"FJI","NLD","AUT",22.7783966565269
"FJI","NLD","BEL",109.836579430659
"FJI","NLD","BGR",0.322744239822889
"FJI","NLD","CHE",3.09732218371239
"FJI","NLD","CHN",0.937036057813168
"FJI","NLD","CIV",12.7275197095332
"FJI","NLD","CZE",1.7107753597394
"FJI","NLD","DEU",245.962201809758
"FJI","NLD","DNK",8.94740652105713
"FJI","NLD","ECU",0.100858653545951
"FJI","NLD","ESP",133.244392943256
"FJI","NLD","EST",0.151905777704305
"FJI","NLD","FIN",9.22113548935501
"FJI","NLD","FRA",141.499788476407
"FJI","NLD","GBR",46.5514554232522
"FJI","NLD","GHA",1.92938757437322
"FJI","NLD","GNQ",0.54038747909875
"FJI","NLD","GRC",8.90423057141773
"FJI","NLD","HRV",0.49311416141966
"FJI","NLD","HUN",5.6526813711517
"FJI","NLD","IRL",2.64133318220466
"FJI","NLD","ITA",237.480942251225
"FJI","NLD","JPN",9.42046149273919
"FJI","NLD","KAZ",0.0893117353898676
"FJI","NLD","LKA",0.145201911141769
"FJI","NLD","LTU",1.97066868447023
"FJI","NLD","MLT",0.834307432391563
"FJI","NLD","MUS",2.79129490332567
"FJI","NLD","MYS",27.4494036720795
"FJI","NLD","NGA",4.26033249548691
"FJI","NLD","POL",42.3777212901129
"FJI","NLD","PRT",6.77029575821784
"FJI","NLD","ROU",2.92016284032873
"FJI","NLD","RUS",0.285411554951884
"FJI","NLD","SAU",0.17029395962165
"FJI","NLD","SVK",0.911362402515854
"FJI","NLD","SWE",26.3603285221263
"FJI","NLD","TGO",1.5915688963289
"FJI","NLD","THA",0.0808676157146761
"FJI","NLD","TUR",0.217107194450402
"FJI","NLD","USA",6.2145166875968
"FJI","NLD","VNM",0.156100123506242
"FJI","NOR","AUS",3.84456339590609
"FJI","NOR","AUT",0.276793191957837
"FJI","NOR","CAN",0.312274632601489
"FJI","NOR","DEU",1.59583764174225
"FJI","NOR","DOM",3.14302925316856
"FJI","NOR","EST",0.18968489855325
"FJI","NOR","FRA",0.10927557719232
"FJI","NOR","IDN",0.411440976275431
"FJI","NOR","IRL",0.411655229353865
"FJI","NOR","ITA",0.146429605630948
"FJI","NOR","JPN",0.302002117037025
"FJI","NOR","NLD",0.76144983409447
"FJI","NOR","POL",0.286242510790675
"FJI","NOR","RUS",2.01276699554961
"FJI","NOR","SGP",0.408778468011385
"FJI","NOR","SWE",2.72521576556937
"FJI","NOR","UKR",0.178197690492775
"FJI","NOR","USA",0.248359993869626
"FJI","NRU","JPN",5.24534436637326
"FJI","NZL","AGO",1.34706894014864
"FJI","NZL","ARE",20.4025993594547
"FJI","NZL","AUS",2704.36258392291
"FJI","NZL","BEL",8.77426764897666
"FJI","NZL","BGR",2.6698906894666
"FJI","NZL","CAN",14.2493685513639
"FJI","NZL","CHE",2.04151692753159
"FJI","NZL","CHN",294.018302656773
"FJI","NZL","CIV",24.3680052742884
"FJI","NZL","CMR",1.43048239350239
"FJI","NZL","DEU",622.170273974373
"FJI","NZL","ECU",2.63224531853427
"FJI","NZL","EGY",8.0341013765584
"FJI","NZL","ESP",360.600270394557
"FJI","NZL","EST",35.3105060199595
"FJI","NZL","FJI",38.7297324674392
"FJI","NZL","FRA",837.86433668111
"FJI","NZL","GBR",39.6924999820653
"FJI","NZL","GEO",23.0964362292607
"FJI","NZL","GHA",1.6697367119131
"FJI","NZL","IDN",51.6573790780512
"FJI","NZL","IRL",16.8646312868684
"FJI","NZL","IRN",7.52072133652646
"FJI","NZL","JOR",2.70103510706946
"FJI","NZL","JPN",1034.47472465787
"FJI","NZL","KEN",0.774763594836796
"FJI","NZL","KOR",89.7752204025112
"FJI","NZL","LKA",8.52267683210882
"FJI","NZL","MEX",5.40588422008382
"FJI","NZL","MUS",53.2127315071493
"FJI","NZL","MYS",11.55849589693
"FJI","NZL","NLD",12.1197027444252
"FJI","NZL","PER",4.25744499169178
"FJI","NZL","PHL",0.291348239659592
"FJI","NZL","PNG",97.9172263868653
"FJI","NZL","POL",214.292727759271
"FJI","NZL","PRT",26.3828342441131
"FJI","NZL","RUS",19.9802127473151
"FJI","NZL","SAU",25.7279910407973
"FJI","NZL","SGP",22.0766566560436
"FJI","NZL","SLV",2.43373621071634
"FJI","NZL","SWE",35.7868557515354
"FJI","NZL","SYC",67.2022361331699
"FJI","NZL","SYR",3.00723048784558
"FJI","NZL","THA",16.8350428171216
"FJI","NZL","TON",4.56355325155991
"FJI","NZL","TUN",69.7490310764716
"FJI","NZL","TWN",15.9702302279343
"FJI","NZL","UKR",4.50401004534248
"FJI","NZL","USA",338.137798368522
"FJI","NZL","VNM",141.63759365383
"FJI","NZL","WSM",10.5240099899737
"FJI","NZL","ZAF",6.43841688665886
"FJI","OMN","ARE",7.24289302498073
"FJI","OMN","EGY",1.82083517651197
"FJI","OMN","IRQ",0.807587086963042
"FJI","OMN","JOR",0.254500664899449
"FJI","OMN","JPN",0.373899321980877
"FJI","OMN","KWT",0.176970950529938
"FJI","OMN","LBN",0.241936414862956
"FJI","OMN","LBY",3.49717998065112
"FJI","OMN","QAT",0.552468362087506
"FJI","OMN","SAU",14.4088622560731
"FJI","OMN","SOM",1.07857543656191
"FJI","OMN","TUN",0.350055186723661
"FJI","OMN","YEM",0.768588109593658
"FJI","PAK","ARE",1.14013680458638
"FJI","PAK","CHN",3.24259510718161
"FJI","PAK","IDN",1.02006141755826
"FJI","PAK","KOR",0.340450239569576
"FJI","PAK","KWT",0.220066768247653
"FJI","PAK","LKA",7.62344552970811
"FJI","PAK","MYS",0.765902397812388
"FJI","PAK","SAU",1.06491003526216
"FJI","PAK","THA",0.874921049776144
"FJI","PAK","VNM",10.538943521824
"FJI","PAN","CHN",0.489814340019693
"FJI","PAN","COL",4.95823439119587
"FJI","PAN","DMA",1.45926156889775
"FJI","PAN","ECU",0.168491828979064
"FJI","PAN","ESP",5.62906740048816
"FJI","PAN","GBR",0.263463667550699
"FJI","PAN","GTM",2.55269246695085
"FJI","PAN","PRT",0.0937565012756861
"FJI","PAN","THA",0.131191653063482
"FJI","PAN","TWN",2.59020659787075
"FJI","PAN","URY",0.0339864899985778
"FJI","PAN","USA",0.830383251682744
"FJI","PAN","VEN",0.526026208213236
"FJI","PAN","WSM",0.565932503696029
"FJI","PER","COL",1.02607796804922
"FJI","PER","DEU",5.74918404137709
"FJI","PER","DZA",0.21294624739527
"FJI","PER","ECU",1.7143382212616
"FJI","PER","ESP",8.32233149967576
"FJI","PER","GBR",9.50612984800564
"FJI","PER","ITA",9.35216936190701
"FJI","PER","JPN",1.97284662676964
"FJI","PER","KOR",0.636747477008494
"FJI","PER","NLD",2.59430156815679
"FJI","PER","PRT",0.330380176114507
"FJI","PER","SVN",0.140425294885359
"FJI","PER","TUR",0.180202920574253
"FJI","PER","USA",4.93478579134859
"FJI","PER","VEN",0.997768966599867
"FJI","PHL","ARE",4.40557339889132
"FJI","PHL","AUS",0.154531820669271
"FJI","PHL","BEL",1.08138737197413
"FJI","PHL","CAN",1.45338974147987
"FJI","PHL","CHN",0.783468369199875
"FJI","PHL","CYP",2.74080939005753
"FJI","PHL","CZE",1.01065907003462
"FJI","PHL","DEU",37.4055179525934
"FJI","PHL","EGY",0.387654800379017
"FJI","PHL","ESP",17.9133167416888
"FJI","PHL","FIN",0.391968997160337
"FJI","PHL","FRA",1.84277764648295
"FJI","PHL","GBR",30.4424415740464
"FJI","PHL","GRC",0.537187266443583
"FJI","PHL","IDN",5.09794638353422
"FJI","PHL","IRL",0.126551642118225
"FJI","PHL","ISR",2.51453159300002
"FJI","PHL","ITA",8.14604929025306
"FJI","PHL","JPN",64.3034333169998
"FJI","PHL","KEN",6.7433499378018
"FJI","PHL","KOR",2.80465457489223
"FJI","PHL","KWT",0.396946432258773
"FJI","PHL","MLT",0.151060894589954
"FJI","PHL","NLD",4.52687248128002
"FJI","PHL","PER",0.958994560537345
"FJI","PHL","PNG",1.29250272141572
"FJI","PHL","POL",3.33977497901381
"FJI","PHL","PRT",1.74907726984435
"FJI","PHL","QAT",0.124540067781709
"FJI","PHL","ROU",0.360054436168321
"FJI","PHL","SAU",0.920350928503885
"FJI","PHL","SWE",0.807724758324708
"FJI","PHL","SYC",2.55597904734503
"FJI","PHL","THA",2.24989994400001
"FJI","PHL","TWN",3.7406196714053
"FJI","PHL","USA",80.5973499703992
"FJI","PHL","VNM",1.89666294780464
"FJI","PNG","AUT",0.21833954292014
"FJI","PNG","BEL",0.288107339502018
"FJI","PNG","DEU",20.1108194364588
"FJI","PNG","ESP",8.61366925703177
"FJI","PNG","FJI",0.127149077161431
